regra,latencia_media_segundos,latencia_std_segundos,num_chamadas
rule_injection_timefromlastchange,1.8777659253969467e-07,2.203362417603996e-07,200052
rule_inverse_replay_delay,1.873158080228798e-07,6.900074990089343e-07,200052
rule_inverse_replay_pacotes_tdiff_grande,1.8707767436890287e-07,2.0346753224533476e-07,200052
rule_grayhole_delay_out_of_range,1.866284565052589e-07,5.473450143847595e-07,200052
rule_grayhole_tdiff_nonzero,1.8628228127211522e-07,1.730629191456688e-07,200052
rule_random_replay_apdu_size_diff_frequencia_irregular,1.8586919895385223e-07,3.3407376438940743e-07,200052
rule_inverse_replay_pacotes_frame_length_diff_grande,1.8550496890949507e-07,2.7399237628051886e-07,200052
rule_masquerade_fake_fault_flood,1.8542058574470102e-07,3.9422420690236903e-07,200052
rule_masquerade_fake_fault_grayhole,1.8528648595142742e-07,1.5864677335630687e-07,200052
rule_random_replay_frame_length_diff_frequencia_irregular,1.850538713089009e-07,6.804278618077641e-07,200052
rule_random_replay_apdu_size_diff_incremento_anomalo,1.8473551872263334e-07,7.984226338972496e-07,200052
rule_masquerade_fake_fault_timestampdiff,1.8440571977011127e-07,2.151387672812558e-07,200052
rule_grayhole_delay_anomalous,1.843182271613082e-07,3.136594999366955e-07,200052
rule_inverse_replay_diferenca_de_tempo_pequena,1.842812021862829e-07,3.1105165334999363e-07,200052
rule_random_replay_sq_num_incremento_anomalia,1.838869138812223e-07,2.119501523816428e-07,200052
rule_random_replay_timestamp_diff_frequencia_irregular,1.8388161591500963e-07,1.6786805009372796e-07,200052
rule_random_replay_delay_anomalia,1.8382915955489964e-07,3.024128894189585e-07,200052
rule_high_StNum_timeFromLastChange,1.8353477627091808e-07,1.7994933040784194e-07,200052
rule_masquerade_fake_normal_frequencia_anomalia_estado_disjuntor,1.833940224902107e-07,1.5955102043013002e-07,200052
rule_grayhole_frame_length_diff_outlier,1.8332534537242757e-07,3.2085067102802924e-07,200052
rule_high_StNum_delay_anomalous,1.8321253495627382e-07,2.0697031416357496e-07,200052
rule_grayhole_delay,1.8264016353376873e-07,1.8778984695292505e-07,200052
rule_masquerade_fake_normal_frequencia_anomalia_t_diff,1.8225872276085813e-07,1.5770965329047474e-07,200052
rule_random_replay_cb_status_alterado,1.8181830230423042e-07,1.770334093419918e-07,200052
rule_grayhole_frame_length_diff_out_of_range,1.81436956742029e-07,6.644054248905331e-07,200052
rule_grayhole_delay_outlier,1.8089186306608925e-07,1.8958195820792254e-07,200052
rule_grayhole_timestampdiff_zero,1.76929213911965e-07,1.900679059373273e-07,200052
rule_masquerade_fake_normal_falsification_cb_status,1.757493103078406e-07,1.9506765498336065e-07,200052
rule_random_replay_frame_length_diff_alternancia,1.7364153353001066e-07,2.117574233666331e-07,200052
rule_grayhole_apdu_size,1.7029101443347498e-07,2.43024287014513e-07,200052
rule_grayhole_frame_length,1.683548275038788e-07,7.94941954824096e-07,200052
rule_masquerade_fake_normal_unusual_delay,1.6486850429691238e-07,1.5613793028352308e-07,200052
rule_injection_tdiff,1.644888030737813e-07,2.1290396535897184e-07,200052
